"id_pos","x","y","distancia","correct_x","correct_y","ap1","ap2","ap3","tempo"
"18","6","3","38.3536","31","0","-43","-73","-75","2567"
"18","9","0","38.406","31","0","-43","-73","-75","2567"
"18","9","3","32.9443","31","0","-43","-73","-75","2567"
"18","12","0","40.8185","31","0","-43","-73","-75","2567"
"18","12","3","37.9373","31","0","-43","-73","-75","2567"
"18","15","0","40.3492","31","0","-43","-73","-75","2567"
"18","15","3","39.8009","31","0","-43","-73","-75","2567"
"18","18","0","38.1129","31","0","-43","-73","-75","2567"
"18","18","3","38.1129","31","0","-43","-73","-75","2567"
"18","21","0","40.9604","31","0","-43","-73","-75","2567"
"18","21","3","27.2764","31","0","-43","-73","-75","2567"
"18","24","0","24.7386","31","0","-43","-73","-75","2567"
"18","24","3","23.4234","31","0","-43","-73","-75","2567"
"18","27","0","24.1899","31","0","-43","-73","-75","2567"
"18","27","3","23.4447","31","0","-43","-73","-75","2567"
"18","30","0","25.8046","31","0","-43","-73","-75","2567"
"18","30","3","29.4717","31","0","-43","-73","-75","2567"
"18","33","0","23.5302","31","0","-43","-73","-75","2567"
"18","33","3","28.0627","31","0","-43","-73","-75","2567"
"18","36","0","23.4947","31","0","-43","-73","-75","2567"
"18","36","3","26.0711","31","0","-43","-73","-75","2567"
"19","0","0","35.0798","31","2","-49","-73","-75","2625"
"19","0","3","36.6879","31","2","-49","-73","-75","2625"
"19","3","0","36.1136","31","2","-49","-73","-75","2625"
"19","3","3","35.6917","31","2","-49","-73","-75","2625"
"19","6","0","33.3017","31","2","-49","-73","-75","2625"
"19","6","3","35.4179","31","2","-49","-73","-75","2625"
"19","9","0","35.4585","31","2","-49","-73","-75","2625"
"19","9","3","32.1009","31","2","-49","-73","-75","2625"
"19","12","0","38.669","31","2","-49","-73","-75","2625"
"19","12","3","37.0765","31","2","-49","-73","-75","2625"
"19","15","0","38.3525","31","2","-49","-73","-75","2625"
"19","15","3","38.0015","31","2","-49","-73","-75","2625"
"19","18","0","37.1332","31","2","-49","-73","-75","2625"
"19","18","3","37.1332","31","2","-49","-73","-75","2625"
"19","21","0","38.7672","31","2","-49","-73","-75","2625"
"19","21","3","24.7386","31","2","-49","-73","-75","2625"
"19","24","0","23.4947","31","2","-49","-73","-75","2625"
"19","24","3","23.9779","31","2","-49","-73","-75","2625"
"19","27","0","23.4096","31","2","-49","-73","-75","2625"
"19","27","3","23.8794","31","2","-49","-73","-75","2625"
"19","30","0","28.8472","31","2","-49","-73","-75","2625"
"19","30","3","26.2626","31","2","-49","-73","-75","2625"
"19","33","0","23.6875","31","2","-49","-73","-75","2625"
"19","33","3","25.2547","31","2","-49","-73","-75","2625"
"19","36","0","23.7487","31","2","-49","-73","-75","2625"
"19","36","3","24.0414","31","2","-49","-73","-75","2625"
"20","0","0","33.9372","31","2","-53","-73","-75","2626"
"20","0","3","35.1283","31","2","-53","-73","-75","2626"
"20","3","0","34.4563","31","2","-53","-73","-75","2626"
"20","3","3","33.2035","31","2","-53","-73","-75","2626"
"20","6","0","32.45","31","2","-53","-73","-75","2626"
"20","6","3","33.9124","31","2","-53","-73","-75","2626"
"20","9","0","33.9435","31","2","-53","-73","-75","2626"
"20","9","3","32.1543","31","2","-53","-73","-75","2626"
"20","12","0","37.7013","31","2","-53","-73","-75","2626"
"20","12","3","37.0354","31","2","-53","-73","-75","2626"
"20","15","0","37.4987","31","2","-53","-73","-75","2626"
"20","15","3","37.2931","31","2","-53","-73","-75","2626"
"20","18","0","37.0099","31","2","-53","-73","-75","2626"
